listing_id,listing_date,district,rooms,listing_price_usd,source_url,size_m2,level,max_levels,is_new_building,collected_at_utc
106068,2026-08-05,Chilonzor,2,76000,https://hata.uz/en/listings/object/novostroyka-2-komnaty-kadastr-est-chilanzar-3-kvartal-metro-hamza-106068,69.0,9,9,1,2026-08-21T23:55:40+00:00
106160,2026-08-04,Sergeli,3,72000,https://hata.uz/en/listings/object/sergili-7-g-24-6-etazh-9-kavatli-106160,84.0,6,9,1,2026-08-21T23:55:40+00:00
106200,2026-08-05,Chilonzor,3,82000,https://hata.uz/en/listings/object/90-m2-korobka-3-komnaty-prokurorskaya-novostroyka-10-etazh-106200,90.0,10,10,1,2026-08-21T23:55:40+00:00
106241,2026-08-05,Chilonzor,2,80000,https://hata.uz/en/listings/object/alleya-gagarina-2-komnaty-60m2-s-remontom-vysokopotolochka-106241,60.0,2,4,1,2026-08-21T23:55:40+00:00
106244,2026-08-05,Chilonzor,2,86000,https://hata.uz/en/listings/object/novostroyka-metro-chilanzar-10-kvartal-2v3-2-8-10-evro-upakovka-prodayu-106244,55.0,2,8,1,2026-08-21T23:55:40+00:00
106269,2026-08-05,Chilonzor,2,85000,https://hata.uz/en/listings/object/srochno-prodaetsya-2-kom-novostroyka-oktera-sohil-buy-106269,60.0,9,9,1,2026-08-21T23:55:40+00:00
106395,2026-08-05,Chilonzor,3,95000,https://hata.uz/en/listings/object/novza-metro-hamza-torgovyy-tsentr-chilanzar-3-kvartal-aleya-gagarina-106395,93.0,10,10,1,2026-08-21T23:55:40+00:00
106423,2026-08-05,Chilonzor,2,99500,https://hata.uz/en/listings/object/novostroyka-eshlik-2komn-64m2-s-obstanovkoy-106423,64.0,8,9,1,2026-08-21T23:55:40+00:00
106428,2026-08-05,Chilonzor,3,96000,https://hata.uz/en/listings/object/novostroyka-chilanzar-3-kvartal-3-10-10-93m2-orr-prokuratura-106428,93.0,10,10,1,2026-08-21T23:55:40+00:00
106436,2026-08-05,Chilonzor,3,97000,https://hata.uz/en/listings/object/novostroyka-chilanzar-3-kirpich-3-10-10-orientir-metro-hamza-106436,93.0,10,10,1,2026-08-21T23:55:40+00:00
106445,2026-08-05,Chilonzor,3,99500,https://hata.uz/en/listings/object/novostroyka-65m2-zhk-eshlik-2-8-9-evroremont-upakovka-prodaetsya-106445,65.0,8,9,1,2026-08-21T23:55:40+00:00
106456,2026-08-05,Chilonzor,3,89000,https://hata.uz/en/listings/object/h-aktepa-baynalminal-3-2-10-ortulitsa-seulnovostroykaevro-remont-106456,45.0,2,10,1,2026-08-21T23:55:40+00:00
106457,2026-08-05,Chilonzor,3,88800,https://hata.uz/en/listings/object/h-chilanzar-8-kvartal-3-7-7-ortkarzinkaevro-remontbalkonest-106457,75.0,7,7,1,2026-08-21T23:55:40+00:00
106467,2026-08-05,Chilonzor,4,122000,https://hata.uz/en/listings/object/srochno-prodaetsiya-kvartira-na-parkentskiy-106467,130.0,7,8,1,2026-08-21T23:55:40+00:00
106487,2026-08-05,Chilonzor,3,125000,https://hata.uz/en/listings/object/novostroyka-3-komnatnaya-chilanzar-ts-kvartal-75m2-evro-remont-106487,75.0,4,8,1,2026-08-21T23:55:40+00:00
106488,2026-08-05,Chilonzor,3,125000,https://hata.uz/en/listings/object/top-lokatsiya-kvartira-v-zhk-humo-3-4-8-evro-rem-75m2-or-r-ulkatartal-106488,75.0,4,8,1,2026-08-21T23:55:40+00:00
106489,2026-08-05,Chilonzor,3,110000,https://hata.uz/en/listings/object/srochno-prodaetsya-yakkasaroy-golden-house-3-3-5-novostroyka-106489,75.0,3,5,1,2026-08-21T23:55:40+00:00
106490,2026-08-05,Chilonzor,2,120000,https://hata.uz/en/listings/object/nrg-park-prodaetsya-2-komnatnaya-kvartira-remont-park-gafura-gulyama-106490,47.0,8,10,1,2026-08-21T23:55:40+00:00
106506,2026-08-05,Chilonzor,3,110000,https://hata.uz/en/listings/object/prodam-novostroyka-treh-komnatnaya-baynal-minal-106506,105.0,10,10,1,2026-08-21T23:55:40+00:00
106507,2026-08-05,Chilonzor,3,120000,https://hata.uz/en/listings/object/prodayu-novostroyka-chilanzar-3-7-9-m-hamza-106507,70.0,7,9,1,2026-08-21T23:55:40+00:00
106509,2026-08-05,Chilonzor,3,110000,https://hata.uz/en/listings/object/prodaetsya-novostroyka-3-10-10-105kvm-106509,105.0,10,10,1,2026-08-21T23:55:40+00:00
106513,2026-08-05,Chilonzor,4,125000,https://hata.uz/en/listings/object/110m2-ts-kvartal-novostroyka-2-2-1-8-korobka-vblizi-metro-prodaetsya-106513,110.0,1,8,1,2026-08-21T23:55:40+00:00
106537,2026-08-05,Chilonzor,3,120000,https://hata.uz/en/listings/object/h-novostroyka-3-7-9-chilanzar-3-kvartalorthamza-metroevromeb-teh-106537,70.0,7,9,1,2026-08-21T23:55:40+00:00
106548,2026-08-05,Chilonzor,3,110001,https://hata.uz/en/listings/object/prodaetsya-novostroyka-baynalminal-106548,105.0,10,10,1,2026-08-21T23:55:40+00:00
106553,2026-08-05,Chilonzor,3,125000,https://hata.uz/en/listings/object/novostroyka-3-komnatnaya-chilanzar-ts-kvartal-novyy-remont-75m2-106553,75.0,4,8,1,2026-08-21T23:55:40+00:00
106562,2026-08-05,Chilonzor,3,110500,https://hata.uz/en/listings/object/chilanzar-8-kvartal-3-6-7-novostroyka-s-kadastrom-106562,70.3,6,7,1,2026-08-21T23:55:40+00:00
106565,2026-08-05,Chilonzor,3,135000,https://hata.uz/en/listings/object/chilanzar-lutfiy-mahalya-novostroyka-3-4-7-evro-mebel-tehnika-tr-106565,72.0,4,7,1,2026-08-21T23:55:40+00:00
106567,2026-08-05,Chilonzor,3,125000,https://hata.uz/en/listings/object/super-lokatsiya-zhk-humo-3-4-8-evro-rem-7m2-or-r-ts-kvartal-ulkatartal-106567,75.0,4,8,1,2026-08-21T23:55:40+00:00
106570,2026-08-05,Chilonzor,3,131999,https://hata.uz/en/listings/object/bunyodkor-residenc-3-6-10-evro-kvartira-85m-chilanzar-srochno-prodaetsya-106570,85.0,6,10,1,2026-08-21T23:55:40+00:00
106572,2026-08-05,Chilonzor,4,130000,https://hata.uz/en/listings/object/srochno-prodaetsya-kvartira-4-9-9-v-tsentre-106572,100.0,9,9,1,2026-08-21T23:55:40+00:00
106620,2026-08-05,Chilonzor,3,137000,https://hata.uz/en/listings/object/v1317-prodaetsya-3-4-7-93m2-chilanzar-106620,93.0,4,7,1,2026-08-21T23:55:40+00:00
106621,2026-08-05,Chilonzor,3,120000,https://hata.uz/en/listings/object/v1327-prodaetsya-3-7-9-70m2-chilanzar-106621,70.0,7,9,1,2026-08-21T23:55:40+00:00
106628,2026-08-05,Yakkasaroy,3,135000,https://hata.uz/en/listings/object/zhk-dream-house-prodaetsya-3h-kom-v-novostroyke-106628,80.0,1,10,1,2026-08-21T23:55:40+00:00
106629,2026-08-05,Yakkasaroy,2,120000,https://hata.uz/en/listings/object/prodaetsya-evro-2h-kom-zhk-zarafshan-city-ulbobura-106629,51.0,3,12,1,2026-08-21T23:55:40+00:00
106630,2026-08-05,Yakkasaroy,2,123000,https://hata.uz/en/listings/object/prodaetsya-2h-kom-kvartira-zhk-dream-house-or-r-8y-roddom-75-m2-106630,75.0,8,10,1,2026-08-21T23:55:40+00:00
106631,2026-08-05,Yakkasaroy,3,110000,https://hata.uz/en/listings/object/3-1-9-zhk-solaris-yakkasarayskiy-rayon-106631,105.0,1,9,1,2026-08-21T23:55:40+00:00
106634,2026-08-05,Yakkasaroy,3,140000,https://hata.uz/en/listings/object/prodaetsya-3-komnatnaya-kvartirayakkasarayskiy-rayon-novostroyka-106634,106.0,2,7,1,2026-08-21T23:55:40+00:00
106636,2026-08-05,Yakkasaroy,3,120000,https://hata.uz/en/listings/object/prodaetsya-3-7-12-novostroyka-zhk-askiya-city-106636,127.0,7,12,1,2026-08-21T23:55:40+00:00
106641,2026-08-05,Yakkasaroy,3,134999,https://hata.uz/en/listings/object/srochno-gorit-dream-house-3kom-80m2-8-y-roddom-podklyuch-arzon-106641,80.0,1,9,1,2026-08-21T23:55:40+00:00
106644,2026-08-05,Yakkasaroy,2,140000,https://hata.uz/en/listings/object/prodaetsya-2-h-komnatnaya-kvartira-v-zhk-piramit-tower-59m2-106644,59.0,23,47,1,2026-08-21T23:55:40+00:00
106645,2026-08-05,Yakkasaroy,3,120000,https://hata.uz/en/listings/object/prodam-3-7-12-zhk-askiya-siti-korobka-s-kadastrom-106645,127.0,7,12,1,2026-08-21T23:55:40+00:00
106646,2026-08-05,Yakkasaroy,3,135000,https://hata.uz/en/listings/object/eco-house-prodaetsya-3-komnatnaya-kvartira-remont-ulshota-rustaveli-106646,101.2,9,10,1,2026-08-21T23:55:40+00:00
106651,2026-08-05,Yakkasaroy,3,125000,https://hata.uz/en/listings/object/novostroyka-eko-haus-yakkasaray-3-8-10-106651,70.0,8,10,1,2026-08-21T23:55:40+00:00
106654,2026-08-05,Yakkasaroy,4,130000,https://hata.uz/en/listings/object/moderno-4-11-12-kvartira-korobka-141m2-80-terrasa-yakkasaray-106654,141.0,11,12,1,2026-08-21T23:55:40+00:00
106655,2026-08-05,Yakkasaroy,2,140000,https://hata.uz/en/listings/object/prodam-zhk-piramit-tover-106655,66.0,39,49,1,2026-08-21T23:55:40+00:00
106657,2026-08-05,Yakkasaroy,4,130000,https://hata.uz/en/listings/object/prodaetsya-4-komnatnaya-kv-novostroyka-kaldirgoch-ploschad-134m2-106657,134.0,3,13,1,2026-08-21T23:55:40+00:00
106658,2026-08-05,Yakkasaroy,2,115000,https://hata.uz/en/listings/object/zhk-zarafshon-city-ulbobura-2h-komnatnaya-evroremont-ukomplektovana-106658,51.0,5,14,1,2026-08-21T23:55:40+00:00
106659,2026-08-05,Yakkasaroy,3,125000,https://hata.uz/en/listings/object/novostroyka-3-komnatnaya-evroremont-podklyuch-shota-rustaveli-tekstilnyy-106659,70.0,8,10,1,2026-08-21T23:55:40+00:00
106662,2026-08-05,Yakkasaroy,3,139000,https://hata.uz/en/listings/object/prodam-zh-k-dream-house-ul-glinka-106662,72.0,6,10,1,2026-08-21T23:55:40+00:00
106664,2026-08-05,Yakkasaroy,3,135000,https://hata.uz/en/listings/object/dream-house-3-komn-80-m2-evro-remont-1-9-8-y-roddom-106664,80.0,1,9,1,2026-08-21T23:55:40+00:00
106666,2026-08-05,Yakkasaroy,3,122000,https://hata.uz/en/listings/object/mvd-novostroyka-3-komn-76-m2-evro-skvoznaya-11-16-tsentr-106666,76.0,11,16,1,2026-08-21T23:55:40+00:00
106670,2026-08-05,Yakkasaroy,3,125000,https://hata.uz/en/listings/object/eko-haus-yakkasaray-podklyuch-tsentr-70m2-lshota-rustaveli-mukimiy-most-106670,65.0,8,10,1,2026-08-21T23:55:40+00:00
106676,2026-08-05,Yakkasaroy,2,140000,https://hata.uz/en/listings/object/ochen-srochno-prodaetsya-66m2-piramid-39-etazh-vid-na-nuksskuyu-ulitsu-106676,66.0,39,48,1,2026-08-21T23:55:40+00:00
106685,2026-08-05,Yakkasaroy,3,137000,https://hata.uz/en/listings/object/zhk-navruz-3-komnatnaya-evroremont-pod-klyuch-shota-rustaveli-yakkasaray-106685,75.0,6,12,1,2026-08-21T23:55:40+00:00
106705,2026-08-05,Chilonzor,5,155000,https://hata.uz/en/listings/object/novostroyka-zhk-eshanguzar-siti-5-ti-komnatnaya-kvartira-205m2-106705,205.0,9,10,1,2026-08-21T23:55:40+00:00
106707,2026-08-05,Chilonzor,3,145000,https://hata.uz/en/listings/object/prodaetsya-kvartira-zhk-green-city-ot-zastroyschika-murad-buildings-106707,80.0,2,5,1,2026-08-21T23:55:40+00:00
106709,2026-08-05,Chilonzor,5,190000,https://hata.uz/en/listings/object/prodaetsya-shikarnaya-5ti-komnatnaya-kvartira-chilanzar-novostroykanovza-106709,128.0,4,7,1,2026-08-21T23:55:40+00:00
106720,2026-08-05,Chilonzor,3,150000,https://hata.uz/en/listings/object/novostroyka-metro-mirzo-ulugbek-3-6-8-s-evro-remontom-i-obstanovkoy-106720,96.0,6,8,1,2026-08-21T23:55:40+00:00
106722,2026-08-05,Chilonzor,7,174000,https://hata.uz/en/listings/object/jk-uchtepa-garden-7-1-7-dubleks-182-kv-tayyor-remont-106722,182.0,1,7,1,2026-08-21T23:55:40+00:00
106740,2026-08-05,Chilonzor,4,195000,https://hata.uz/en/listings/object/zhk-british-house-4-4-7-evro-polnostyu-upakovana-tr-106740,122.5,4,7,1,2026-08-21T23:55:40+00:00
106759,2026-08-05,Chilonzor,3,151000,https://hata.uz/en/listings/object/n5014-chilonzor-tumani-novostroyka-3-4-7-106759,93.0,4,7,1,2026-08-21T23:55:40+00:00
106760,2026-08-05,Chilonzor,2,171000,https://hata.uz/en/listings/object/n5013-chilonzor-tumani-novostroyka-j-k-nrg-park-2-4-10-106760,70.0,4,10,1,2026-08-21T23:55:40+00:00
106761,2026-08-05,Chilonzor,2,171000,https://hata.uz/en/listings/object/n5012-chilonzor-tumani-j-k-nrg-park-novostroyka-2-7-10-106761,70.0,7,10,1,2026-08-21T23:55:40+00:00
106785,2026-08-05,Chilonzor,5,180000,https://hata.uz/en/listings/object/novostroyka-chilanzar-14-218m2srochno-uspeyte-106785,220.0,1,10,1,2026-08-21T23:55:40+00:00
106791,2026-08-05,Chilonzor,5,185000,https://hata.uz/en/listings/object/novostroyka-dupleks-kirpich-5-1-9-meb-teh-orientir-atlant-106791,218.0,1,9,1,2026-08-21T23:55:40+00:00
106803,2026-08-05,Chilonzor,3,280000,https://hata.uz/en/listings/object/nrg-park-105-kv-280000-106803,105.0,7,10,1,2026-08-21T23:55:40+00:00
106863,2026-08-05,Yakkasaroy,3,235000,https://hata.uz/en/listings/object/zhk-skyline-towers-3-2-14-76kvm-evro-remont-so-vsemi-udobstvami-106863,76.0,2,14,1,2026-08-21T23:55:40+00:00
106864,2026-08-05,Yakkasaroy,3,230000,https://hata.uz/en/listings/object/shota-rustaveli-novostroyka-3-6-8-160kvm-evro-remont-s-mebelyu-i-tehni-106864,160.0,6,8,1,2026-08-21T23:55:40+00:00
106866,2026-08-05,Yakkasaroy,3,170000,https://hata.uz/en/listings/object/zhk-white-house-3-6-7-81kvm-evro-remont-srochno-106866,81.0,6,7,1,2026-08-21T23:55:40+00:00
106868,2026-08-05,Yakkasaroy,4,177000,https://hata.uz/en/listings/object/zhk-glinka-premium-nukusskaya-ulglinka-byvgai-127-kvm-10-11-106868,127.5,10,11,1,2026-08-21T23:55:40+00:00
106870,2026-08-05,Yakkasaroy,4,170000,https://hata.uz/en/listings/object/family-house-yakkasaray-podklyuch-8roddom-ploschad-101-m2-evro-106870,101.0,5,10,1,2026-08-21T23:55:40+00:00
106871,2026-08-05,Yakkasaroy,4,160000,https://hata.uz/en/listings/object/novostroyka-zhk-madrid-yakkasarayskiy-rayon-106871,90.0,4,10,1,2026-08-21T23:55:40+00:00
106874,2026-08-05,Yakkasaroy,3,150000,https://hata.uz/en/listings/object/zhk-bobur-elit-3-komnaty-72m2-novyy-remont-yakkasarayskiy-rayon-106874,72.0,3,9,1,2026-08-21T23:55:40+00:00
106875,2026-08-05,Yakkasaroy,4,241600,https://hata.uz/en/listings/object/srochno-arzon-dream-house-4kom-302m2-dupleks-8-roddom-podklyuch-106875,302.0,9,10,1,2026-08-21T23:55:40+00:00
106877,2026-08-05,Yakkasaroy,4,175000,https://hata.uz/en/listings/object/prodaetsya-kvartira-v-novostroyke-196m2-or-r-yakkasaray-toyhona-106877,196.0,6,6,1,2026-08-21T23:55:40+00:00
106878,2026-08-05,Yakkasaroy,4,255999,https://hata.uz/en/listings/object/srochno-yakkasaray-evro-4kom-187m2-ulitsa-nukusskaya-sofiya-arzon-106878,187.0,2,9,1,2026-08-21T23:55:40+00:00
106880,2026-08-05,Yakkasaroy,4,194500,https://hata.uz/en/listings/object/prodaetsya-4h-kom-kvartira-zhk-prestizh-gardens-or-r-yuzhnyy-vokzal90m2-106880,90.0,7,14,1,2026-08-21T23:55:40+00:00
106883,2026-08-05,Yakkasaroy,3,219000,https://hata.uz/en/listings/object/prodaetsya-3-6-8-160m2-v-novostroyke-na-ul-shota-rustaveli-106883,160.0,6,8,1,2026-08-21T23:55:40+00:00
106884,2026-08-05,Yakkasaroy,4,199999,https://hata.uz/en/listings/object/dream-house-4-6-10-110m2-orientir-glinka-8-roddom-srochno-106884,110.0,6,10,1,2026-08-21T23:55:40+00:00
106890,2026-08-05,Yakkasaroy,4,230000,https://hata.uz/en/listings/object/4-3-6-novostroyka-yakkasarayskiy-rayon-ul-abdully-kaharra-150-m2-106890,150.0,3,6,1,2026-08-21T23:55:40+00:00
106893,2026-08-05,Yakkasaroy,2,150000,https://hata.uz/en/listings/object/prodaetsya-2-h-komnatnaya-kvartira-v-zhk-piramit-tower-69m2-106893,69.0,40,47,1,2026-08-21T23:55:40+00:00
106898,2026-08-05,Yakkasaroy,3,185000,https://hata.uz/en/listings/object/nekst-yakkasaray-s-remontom-podklyuch-studiya-78m2-3h-kom-seoul-mun-106898,78.0,2,10,1,2026-08-21T23:55:40+00:00
106900,2026-08-05,Yakkasaroy,4,155000,https://hata.uz/en/listings/object/milano-yakkasaray-bezrem-tsentr-8roddom-ploschad-134-m2-106900,134.0,7,10,1,2026-08-21T23:55:40+00:00
106901,2026-08-05,Yakkasaroy,3,145000,https://hata.uz/en/listings/object/3-4-9-dream-house-yakkasarayskiy-rayon-106901,75.0,4,9,1,2026-08-21T23:55:40+00:00
106930,2026-08-05,Chilonzor,3,533000,https://hata.uz/en/listings/object/zhk-nrg-park-gafur-gulyam-prodaetsya-kvartira-3h-kom-129m2-106930,129.0,10,10,1,2026-08-21T23:55:40+00:00
106931,2026-08-05,Chilonzor,3,499210,https://hata.uz/en/listings/object/zhk-nrg-park-prodaetsya-kvartira-3h-kom-128m2-gafur-gulyam-106931,128.0,10,10,1,2026-08-21T23:55:40+00:00
106951,2026-08-05,Chilonzor,5,340000,https://hata.uz/en/listings/object/prodam-5-ti-komnatnaya-340m2-dupleks-zhk-eshanguzar-siti-106951,340.0,9,10,1,2026-08-21T23:55:40+00:00
106977,2026-08-05,Chilonzor,3,533000,https://hata.uz/en/listings/object/prodazha-kvartiry-penthaus-v-zhk-nrg-park-106977,194.0,10,10,1,2026-08-21T23:55:40+00:00
106989,2026-08-05,Chilonzor,4,450000,https://hata.uz/en/listings/object/nrg-park-4-komnaty-evroremont-130m2-106989,130.0,5,10,1,2026-08-21T23:55:40+00:00
107067,2026-08-05,Yakkasaroy,4,415000,https://hata.uz/en/listings/object/prodam-zhk-seul-muun-or-tts-neht-107067,162.0,4,10,1,2026-08-21T23:55:40+00:00
107069,2026-08-05,Yakkasaroy,3,470000,https://hata.uz/en/listings/object/prodaetsya-3-h-komnatnaya-kvartira-v-zhk-kislorod-145m2-107069,145.0,2,16,1,2026-08-21T23:55:40+00:00
107072,2026-08-05,Yakkasaroy,4,405000,https://hata.uz/en/listings/object/3-7-7-grand-mir-otel-gabus-gostinitsa-rossiya-oybek-208m-gosp-107072,208.0,7,7,1,2026-08-21T23:55:40+00:00
107077,2026-08-05,Yakkasaroy,4,360000,https://hata.uz/en/listings/object/lyuks-kvartira-zhk-madrid-4-9-9-220m2-or-r-mukimi-most-piramit-bon-107077,220.0,9,9,1,2026-08-21T23:55:40+00:00
107081,2026-08-05,Yakkasaroy,4,415000,https://hata.uz/en/listings/object/4-komnatnaya-zhk-seoul-mun-107081,162.0,4,10,1,2026-08-21T23:55:40+00:00
107084,2026-08-05,Yakkasaroy,4,330000,https://hata.uz/en/listings/object/prodam-kvartiru-novostroyke-zhk-via-port-4-6-7-126m2-107084,126.0,6,7,1,2026-08-21T23:55:40+00:00
107086,2026-08-05,Yakkasaroy,5,470000,https://hata.uz/en/listings/object/novostroyka-5-2-6-or-r-restoran-yakkasaray-200m2-remont-107086,200.0,2,6,1,2026-08-21T23:55:40+00:00
107100,2026-08-05,Yakkasaroy,4,400000,https://hata.uz/en/listings/object/4-h-komnatnyy-gabus-na-glinke-prmium-id-3812-107100,220.0,6,8,1,2026-08-21T23:55:40+00:00
107101,2026-08-05,Yakkasaroy,4,400000,https://hata.uz/en/listings/object/4-h-komnatnyy-gabus-ul-nukusskaya-prodayu-s-arendatorom-id-3812-107101,220.0,6,8,1,2026-08-21T23:55:40+00:00
107105,2026-08-05,Yakkasaroy,4,460000,https://hata.uz/en/listings/object/prodam-gabus-metro-oybek-107105,173.0,4,8,1,2026-08-21T23:55:40+00:00
107106,2026-08-05,Yakkasaroy,4,415000,https://hata.uz/en/listings/object/prodam-tts-seul-muun-or-neht-tts-107106,162.0,4,10,1,2026-08-21T23:55:40+00:00
107113,2026-08-05,Yakkasaroy,4,460000,https://hata.uz/en/listings/object/zhk-felicita-4-komnatnaya-228m2-korobka-na-3-etazhe-107113,228.0,3,6,1,2026-08-21T23:55:40+00:00
107115,2026-08-05,Yakkasaroy,5,289900,https://hata.uz/en/listings/object/novostroyka-5-kom-s-terrasoy-zhk-rakat-107115,155.0,8,8,1,2026-08-21T23:55:40+00:00
107116,2026-08-05,Yakkasaroy,3,340000,https://hata.uz/en/listings/object/kvartira-prodaetsya-3-43-47-na-zhk-piramit-tower-107116,105.0,43,47,1,2026-08-21T23:55:40+00:00
111130,2026-08-04,Sergeli,2,45000,https://hata.uz/en/listings/object/kumarik-zhk-tower-up-2-16-16-novostroyka-55kvm-111130,55.0,16,16,1,2026-08-21T23:55:40+00:00
111138,2026-08-04,Sergeli,2,40000,https://hata.uz/en/listings/object/prodaetsya-2h-komnatnyy-dom-v-obschem-dvore-111138,52.0,1,1,1,2026-08-21T23:55:40+00:00
111291,2026-08-04,Sergeli,2,53000,https://hata.uz/en/listings/object/17-000-boshlangich-tulovga-2-honali-uy-sotiladi-111291,60.0,11,16,1,2026-08-21T23:55:40+00:00
111354,2026-08-04,Sergeli,3,53900,https://hata.uz/en/listings/object/sputnik-16-a-3-hona-111354,92.0,16,17,1,2026-08-21T23:55:40+00:00
111403,2026-08-04,Sergeli,3,52000,https://hata.uz/en/listings/object/sergili-stroitelda-55mkv-ipotekaga-mumkin-111403,55.0,8,9,1,2026-08-21T23:55:40+00:00
111447,2026-08-05,Chilonzor,1,54500,https://hata.uz/en/listings/object/svoya-novostroyka-chilanzar-14-1-1-9-42m2-srochno-111447,44.0,1,9,1,2026-08-21T23:55:40+00:00
111490,2026-08-05,Chilonzor,3,50000,https://hata.uz/en/listings/object/srochna-50000-111490,64.3,2,9,1,2026-08-21T23:55:40+00:00
111527,2026-08-04,Sergeli,2,55000,https://hata.uz/en/listings/object/bez-makler-yangi-darhon-3-627kv-2-6-16-podklyuch-2-metroga-yakin-111527,63.0,6,16,1,2026-08-21T23:55:40+00:00
111537,2026-08-04,Sergeli,2,55000,https://hata.uz/en/listings/object/sergelida-2-hona-uy-111537,50.0,2,7,1,2026-08-21T23:55:40+00:00
111586,2026-08-04,Sergeli,2,56500,https://hata.uz/en/listings/object/subsidiyaga-novostroyka-2-2-16-sergeli-bobur-mfy-111586,57.2,2,16,1,2026-08-21T23:55:40+00:00
111644,2026-08-04,Sergeli,2,60000,https://hata.uz/en/listings/object/toshkent-shahar-2-xonali-uy-sotiladi-111644,57.0,8,16,1,2026-08-21T23:55:40+00:00
111732,2026-08-04,Sergeli,3,59500,https://hata.uz/en/listings/object/yangi-hayot-tumani-5a-da-kvartira-sotiladi-bank-orqali-ham-sotiladi-111732,57.0,7,7,1,2026-08-21T23:55:40+00:00
111821,2026-08-04,Sergeli,2,69000,https://hata.uz/en/listings/object/sergeli-golden-house-111821,57.0,5,5,1,2026-08-21T23:55:40+00:00
111845,2026-08-04,Sergeli,6,69900,https://hata.uz/en/listings/object/uy-sotiladi-23-so-tix-111845,2.0,1,1,1,2026-08-21T23:55:40+00:00
111902,2026-08-04,Sergeli,2,65000,https://hata.uz/en/listings/object/uy-sotiladi-2-hona-111902,64.0,6,16,1,2026-08-21T23:55:40+00:00
111921,2026-08-04,Sergeli,3,72000,https://hata.uz/en/listings/object/prodaetsya-novostroyka-111921,68.0,3,5,1,2026-08-21T23:55:40+00:00
112086,2026-08-05,Sergeli,3,82000,https://hata.uz/en/listings/object/honobod-avenue-3-8-12-112086,71.0,8,12,1,2026-08-21T23:55:40+00:00
112118,2026-08-05,Sergeli,3,80000,https://hata.uz/en/listings/object/3-xona-uy-sotiladi-112118,56.0,1,7,1,2026-08-21T23:55:40+00:00
112127,2026-08-04,Sergeli,3,85000,https://hata.uz/en/listings/object/yangihaet-sergeli-74-kv-3-4-7-svoya-kv-sotiladi-srochno-112127,74.0,4,7,1,2026-08-21T23:55:40+00:00
112151,2026-08-05,Yakkasaroy,2,79000,https://hata.uz/en/listings/object/kvartira-sotiladi-bobur-kocha-112151,62.0,4,8,0,2026-08-21T23:55:40+00:00
112169,2026-08-05,Yakkasaroy,2,85000,https://hata.uz/en/listings/object/yakkasaroyda-2-xonali-uy-112169,55.0,9,10,1,2026-08-21T23:55:40+00:00
112180,2026-08-05,Yashnobod,3,92000,https://hata.uz/en/listings/object/yangi-qurilgan-assalom-maxtumquli-2-golden-haus-uylari-112180,74.0,6,9,1,2026-08-21T23:55:40+00:00
